filename,gender,speaker,gradelevel,sentence,modification,intensity,f0,f1,f2,f3,snr,spr,score,accuracy,insertion,deletion,substitution,words
MDAW1AR2,M,DAW,1,AR,2,65.74,240.35,1041.37,2505.11,4038.23,-40,2.784223,5.55,0.4,0,3,3,10
MDAW1AS2,M,DAW,1,AS,2,63.56,246.8,1258.66,2765.94,4106.62,12.4625,5.494505,5.81,0.54,0,4,2,13
MDAW1AT2,M,DAW,1,AT,2,62.85,239.53,1272.36,2995.38,4250.83,15.7094,3.372434,5.04,0.67,0,3,0,9
MDAW1AU2,M,DAW,1,AU,2,67.75,263.51,1265.68,2865.73,4238.51,9.281,4.190476,5.03,0.29,0,5,5,17
MDAW1AV2,M,DAW,1,AV,2,65.84,264.07,1488.69,3027.44,4337.07,7.5599,5.123967,4.97,0.55,0,6,3,20
MDAW1AW2,M,DAW,1,AW,2,66.79,274.54,1374.37,2951.46,4325.95,18.3355,3.846154,6.59,0.8,0,0,1,5
MDAW1AX2,M,DAW,1,AX,2,55.6,239.76,1636.67,3033.09,4375.97,10.1924,1.126126,4.61,0.33,0,0,1,3
MDAW1AY2,M,DAW,1,AY,2,63.62,228.25,1353.72,2853.61,4325.79,21.2607,2.347919,6.49,0.43,0,10,2,21
MDAW1AZ2,M,DAW,1,AZ,2,64.91,230.04,1398.71,2884.75,4193.57,12.2902,2.295552,6.04,0.29,0,7,3,14
MDAW1BA2,M,DAW,1,BA,2,64.78,263.71,1402.77,2984.99,4281.09,15.4663,2.35546,5.11,0.38,0,6,4,16
MDAW1BB2,M,DAW,1,BB,2,65.03,228.06,1538.18,3010.14,4284.77,9.1536,3.836317,6.2,0.44,0,9,0,16
MDAW1BC2,M,DAW,1,BC,2,66.51,265.14,1502.49,2928.73,4352.18,13.3396,4.619565,5.02,0.5,0,1,3,8
MDAW1BD2,M,DAW,1,BD,2,63.47,265.2,1131.55,2700.04,4170.35,-1.3587,2.479339,6.6,0.63,0,1,5,8
MDAW1BE2,M,DAW,1,BE,2,63.8,228.12,1320.24,2944.73,4171.53,16.3136,5.11811,4.97,0.42,0,9,2,19
MDAW1BF2,M,DAW,1,BF,2,61.84,251.29,1363.67,2925.52,4269.76,0.7849,4.032258,6.43,0.45,0,12,2,22
MDAW1BG2,M,DAW,1,BG,2,64.37,241.18,1323.94,3069.85,4301.29,2.9299,4.867257,5.75,0.5,0,6,1,14
MDAW1BH2,M,DAW,1,BH,2,62.87,237.24,1345.59,2868.7,4363.72,-1.8395,2.119461,6.4,0.35,0,10,1,17
MDAW1BI2,M,DAW,1,BI,2,65.76,242.54,1327.57,2824.45,4249.81,18.637,2.764977,5.89,0.35,0,21,4,34
MDAW1BJ2,M,DAW,1,BJ,2,63,257.16,1338.04,2818.98,4229.51,11.746,3.355705,5.36,0.71,0,2,0,7
MDAW1BK2,M,DAW,1,BK,2,62.33,245.18,1239.05,2818.26,4221.82,12.2872,2.475248,6.28,0.5,0,2,2,6
MDAW1BL1,M,DAW,1,BL,1,65.65,249.41,1148.22,2724.4,4140.32,-0.475,7.45098,5.92,1,0,0,0,4
MDAW1BM2,M,DAW,1,BM,2,67.08,242.42,1219.21,2867.23,4264.78,15.0557,4.730832,5.82,0.47,0,8,2,19
MDAW1BN2,M,DAW,1,BN,2,65.6,249.34,1371.57,3055.17,4427.31,11.823,6.413302,2.37,0.75,0,2,1,12
MDAW1BO2,M,DAW,1,BO,2,61.83,220.92,1286.27,3071.85,4331.47,0.5753,7.534247,7.02,0.44,0,5,0,9
MDAW1BP2,M,DAW,1,BP,2,62.02,272.57,1221.86,2839.74,4157.32,14.0573,1.680672,5.22,0.22,1,5,0,9
MDAW1BQ2,M,DAW,1,BQ,2,62.77,242.76,1237.11,2735.5,4095.89,3.057,3.669725,5.76,0.31,0,8,4,16
MDAW1BR2,M,DAW,1,BR,2,62.92,271.13,1255.19,2845.4,4126.73,14.8184,3.072626,4.78,0.29,0,12,3,21
MDAW1BS2,M,DAW,1,BS,2,59.13,273.96,1606.43,3091.75,4331.52,15.9531,3.891051,4.98,0.34,0,19,1,32
MDAW1BT2,M,DAW,1,BT,2,56.93,173.06,1706.23,3143.52,4239.07,-40,2.777778,5.48,0.5,0,1,1,2
MDAW1BU2,M,DAW,1,BU,2,63.09,269.78,1271.48,3009.69,4296.81,11.6488,10.613208,1,0.48,0,14,0,27
MDAW1BV1,M,DAW,1,BV,1,63.06,259.28,1453.03,3081.62,4428.13,0.6548,6.031746,5.51,1,0,0,0,6
MDAW1BW2,M,DAW,1,BW,2,62.85,265.96,1280.98,2921.72,4252.33,20.8194,4.713805,1.5,0.17,0,16,9,29
MDAW1BX2,M,DAW,1,BX,2,63.36,262.32,1412.38,3146.98,4448.05,-40,4.166667,5.76,0.55,0,4,1,11
MDAW1BY2,M,DAW,1,BY,2,64.09,272.34,1403.83,2903.76,4262.33,10.8405,2.650177,5.66,0.44,0,4,2,9
MDAW1BZ2,M,DAW,1,BZ,2,61.64,257.72,1324.64,2875.16,4098.17,13.0037,3.6,5.12,0.43,0,3,3,7
MDAW1CA2,M,DAW,1,CA,2,67.88,250.41,1157.87,3019.12,4305.69,18.3198,6.09319,5.82,0.6,0,3,1,10
MDAW1CB2,M,DAW,1,CB,2,64.49,275.73,1437.73,2944.21,4184.65,21.679,2.133713,5.19,0.55,0,5,0,11
MDAW1CC2,M,DAW,1,CC,2,66.05,266.28,1478.3,3175.4,4437.32,-2.7353,6.990881,7.19,0.88,0,1,1,8
MDAW1CD2,M,DAW,1,CD,2,66.06,258.44,1515.06,3174.6,4406.34,5.46,5.617978,5.6,0.71,0,2,0,7
MDAW1CE2,M,DAW,1,CE,2,67.11,284.3,1288.88,3096.25,4424.6,0.3039,4.533333,4.62,0.44,0,3,0,9
MDAW1CF2,M,DAW,1,CF,2,65.74,280.5,1217.95,3052.69,4307.66,5.351,4.571429,4.23,0,0,1,3,4
MDAW1CG2,M,DAW,1,CG,2,63.04,239.7,1333.75,2919.14,4162.92,18.7317,3.164557,5.55,0.27,0,5,2,11
MDAW1CH2,M,DAW,1,CH,2,65.91,265.91,1213.41,2952.39,4210.99,13.7382,7.522124,4.39,0.4,0,6,3,15
MDAW1CI2,M,DAW,1,CI,2,61.54,265.94,1445.58,2966.12,4275.12,15.6326,2.5,6.15,0.43,0,2,2,7
MDAW1CJ2,M,DAW,1,CJ,2,66.91,264.19,1371.34,3013.25,4415.11,2.3596,3.076923,4.67,0.2,0,7,1,10
MDPJ1AB2,M,DPJ,1,AB,2,59.55,243.83,1431.86,2972.42,4086.22,17.736,0.526316,5.71,0.4,0,0,3,5
MDPJ1AC2,M,DPJ,1,AC,2,59.39,236.97,1477,2926.03,4063.41,16.6318,0.776915,1,0.18,0,3,6,11
MDPJ1AD2,M,DPJ,1,AD,2,64.25,240.16,1188.15,2972.53,4086.06,15.7845,4.533333,5.17,0.36,0,7,0,11
MDPJ1AE2,M,DPJ,1,AE,2,63.13,263.97,1340.06,2979.49,4117.59,14.7999,2.278481,5.48,0.38,0,8,0,13
MDPJ1AG2,M,DPJ,1,AG,2,66.51,247.86,1377.66,2991.69,4242.86,20.575,1.835798,4.23,0.2,0,30,8,46
MDPJ1AH2,M,DPJ,1,AH,2,75.42,311.76,1128.27,2845.91,4188.85,7.1632,0.704225,3.83,0,0,3,2,5
MDPJ1AI2,M,DPJ,1,AI,2,75.64,302.55,992.03,2779.96,4126.25,24.924,3.378378,3.91,0.6,0,1,1,5
MDPJ1AK2,M,DPJ,1,AK,2,68.48,289.64,1398.64,2736.14,4097.95,17.6743,2.713178,5.89,0.2,0,21,3,30
MDPJ1AL2,M,DPJ,1,AL,2,79.56,374.96,1451.91,2931.1,4218.4,27.8262,2.160761,5.86,0.14,0,10,9,22
MDPJ1AM2,M,DPJ,1,AM,2,76.58,322.88,1201.67,2956.31,4117.2,20.6373,3.174603,5.13,0.17,0,14,10,24
MDPJ1AN2,M,DPJ,1,AN,2,76.21,315.4,1301.98,2829.98,4191.2,22.7566,1.857585,5.75,0.13,0,6,9,16
MDPJ1AO2,M,DPJ,1,AO,2,81.62,361.64,1393.67,2971.14,4167.56,23.4824,1.773649,3.93,0.11,0,14,12,27
MDPJ1AP2,M,DPJ,1,AP,2,79.18,348.21,1481.45,3015.64,4293.64,28.8408,2.070064,1,0.16,0,9,8,19
MDPJ1AQ2,M,DPJ,1,AQ,2,82.74,330.66,1622.52,3102.18,4603.75,15.1457,1.464435,1,0.18,0,4,6,11
MDPJ1AR2,M,DPJ,1,AR,2,78.85,334.51,1291.59,2717.91,4201.72,20.1379,2.201835,5.29,0.22,2,0,7,9
MDPJ1AS2,M,DPJ,1,AS,2,80.19,359.84,1578.58,3016.81,4449.46,17.4739,0.935016,1,0.17,0,17,18,35
MDPJ1AT2,M,DPJ,1,AT,2,78,358.26,1414.58,2928.25,4294.27,25.0717,1.317027,4.47,0.15,0,7,2,13
MDPJ1AU2,M,DPJ,1,AU,2,77.49,340.38,1476.27,2991.74,4293.64,25.1467,1.320677,4.88,0.08,0,15,16,36
MDPJ1AV2,M,DPJ,1,AV,2,80.35,356.34,1566.8,2977.28,4438.93,17.0327,0.77548,5.53,0.15,0,12,18,33
MDPJ1AW2,M,DPJ,1,AW,2,81.8,374.52,1488.9,2814.14,4207.26,29.1626,1.560468,1,0.04,0,14,9,23
MDPJ1AX2,M,DPJ,1,AX,2,79.12,361.08,1377.47,2893.84,4359.47,15.759,3.299857,4.77,0.16,0,17,5,25
MDPJ1AY2,M,DPJ,1,AY,2,80.78,356.05,1381.57,2728.75,4158.37,22.0463,2.70793,5.7,0.18,0,30,11,45
MDPJ1AZ2,M,DPJ,1,AZ,2,81.63,370.87,1616.32,3094.09,4558.06,19.8307,1.279318,6,0.19,0,9,7,16
MDPJ1BA2,M,DPJ,1,BA,2,80.34,362.15,1644.27,3073.14,4393.86,22.5425,2.204409,5.47,0.2,0,23,3,35
MDPJ1BC2,M,DPJ,1,BC,2,80.63,332.71,1638.5,2923.4,4352.21,19.742,2.011494,6.66,0.29,0,9,5,17
MDPJ1BD2,M,DPJ,1,BD,2,81,414.67,1681.77,3101.5,4547.4,14.1923,2.107728,5.68,0.17,0,0,3,6
MDPJ1BE2,M,DPJ,1,BE,2,75.25,370.74,1521.71,2956.73,4260.1,22.2221,1.647655,1,0.2,0,3,7,15
MDPJ1BF2,M,DPJ,1,BF,2,81.55,406.09,1594.38,2935.88,4416.23,15.5104,2.241195,6.07,0.11,0,6,8,18
MDPJ1BG2,M,DPJ,1,BG,2,80.77,369.89,1557.07,3120.35,4549.73,19.2484,2.352941,4.42,0.25,5,0,5,8
MDPJ1BH2,M,DPJ,1,BH,2,79.78,382.29,1429.68,2797.53,4150.97,22.3348,4.573548,5.91,0.04,1,6,15,26
MDPJ1BI2,M,DPJ,1,BI,2,85.55,372.58,1881.16,3346.09,4884.81,14.5097,1.463907118,4.98,0.13,1,0,12,16
MDPJ1BJ2,M,DPJ,1,BJ,2,81.81,344.93,1524.92,2946.63,4288.02,21.5451,8.144796,5.58,0.33,0,8,4,18
MDPJ1BK2,M,DPJ,1,BK,2,83.46,307.39,1537.65,3009.35,4412.8,22.8268,9.556314,1,0.09,2,0,7,11
MDPJ1BM2,M,DPJ,1,BM,2,73.58,334.69,1413.37,3038.95,4313.64,20.7017,3.397028,5.53,0.33,0,12,5,24
MDPJ1BN2,M,DPJ,1,BN,2,78.69,399.59,1445.9,2848.82,4238.9,23.6793,2.284451,3.59,0.29,1,3,7,14
MDPJ1BP2,M,DPJ,1,BP,2,63.07,266.97,1325.62,2866.42,4253.45,17.0821,2.002356,5.48,0.33,0,5,3,12
MDPJ1BQ2,M,DPJ,1,BQ,2,79.39,341.57,1138.89,2810.58,4262.44,24.6484,1.840056654,5.52,0.17,0,12,7,23
MDPJ1BR2,M,DPJ,1,BR,2,78.49,404.13,1697.4,3118.36,4487.1,15.5168,1.708075,6.47,0.14,0,7,3,14
MDPJ1BS2,M,DPJ,1,BS,2,78.07,410.13,1611.75,2941.88,4347.2,27.4111,2.603232,5.67,0.17,0,6,13,23
MDPJ1BU2,M,DPJ,1,BU,2,75.79,371,1508.3,2939.18,4340.59,18.947,2.286585,5.58,0.36,0,10,4,22
MDPJ1BV2,M,DPJ,1,BV,2,77.93,406.12,1629.4,3054.02,4464.63,22.6946,1.425439,4.47,0.3,0,3,5,10
MDPJ1BW2,M,DPJ,1,BW,2,78.59,380.68,1564.75,2933.36,4292.16,23.6256,2.024922,6.36,0.02,0,22,19,42
MDPJ1BX2,M,DPJ,1,BX,2,80.61,380.73,1486.14,2908.88,4418.16,14.9857,1.603206,4.67,0.19,0,4,10,16
MGLP1AA2,M,GLP,1,AA,2,57.4,162.66,1194.86,2723.91,4048.66,11.7759,4.863222,7.47,0.56,0,2,2,9
MGLP1AB2,M,GLP,1,AB,2,58.62,173.18,1079.49,2831.44,4109.6,3.1407,6.976744,6.8,0.8,0,0,1,5
MGLP1AC2,M,GLP,1,AC,2,60.25,171.26,1437.65,2826.14,4155.91,7.7842,7.45098,7.94,0.56,0,4,0,9
MGLP1AD1,M,GLP,1,AD,1,57.72,163.92,1052.43,2711.06,3910.01,-40,7.20339,6.48,1,0,0,0,4
MGLP1AE1,M,GLP,1,AE,1,57.18,165.65,1208.13,2806.07,4035.94,13.6776,6.388889,7.12,0.83,0,0,1,6
MGLP1AF1,M,GLP,1,AF,1,60.11,168.21,1057.2,2730.17,4016.51,6.0338,6.9869,7.67,1,0,0,0,4
MGLP1AG2,M,GLP,1,AG,2,59.74,165.74,1238.31,2830.52,4115.77,9.0254,6.446541,7.44,0.5,0,11,2,26
MGLP1AH1,M,GLP,1,AH,1,62.38,167.73,1263.15,2845.17,4305.05,-2.0845,5.298013,4.47,1,0,0,0,2
MGLP1AI1,M,GLP,1,AI,1,61.84,168.49,1111.31,2675.63,4078.07,4.3034,7.035176,7.85,1,0,0,0,4
MGLP1AJ1,M,GLP,1,AJ,1,60.24,172.62,1507.1,2973.53,4308.01,2.8057,7.727273,7.9,1,0,0,0,5
MGLP1AK2,M,GLP,1,AK,2,61.07,170,1248.43,2640.71,4053.28,12.1223,7.715134,8.1,1,0,0,0,7
MGLP1AL2,M,GLP,1,AL,2,58.97,177.78,1168.85,2705.55,4160.2,17.5105,5.192878,6.78,1,0,0,2,8
MGLP1AM2,M,GLP,1,AM,2,60.65,169.98,907.48,2658.55,3988.06,13.6632,6.104651,7.18,0.57,0,1,2,7
MGLP1AN2,M,GLP,1,AN,2,61.07,168.7,1017.62,2465.85,4012.32,4.6359,6.617647,6.45,0.43,0,0,5,7
MGLP1AO2,M,GLP,1,AO,2,60.87,166.88,993.21,2557.83,3946.68,11.61,5.371901,6.16,1,0,0,0,9
MGLP1AP1,M,GLP,1,AP,1,58.82,171.64,1353.68,2828.19,4186.27,15.8129,3.994674,7.04,1,0,0,0,7
MGLP1AQ2,M,GLP,1,AQ,2,59.32,162.32,1249.35,2846.72,4154.47,9.4401,3.714286,4.92,0.8,0,0,1,5
MGLP1AR2,M,GLP,1,AR,2,63.94,169.64,1066.31,2606.14,4004.81,5.3005,6.048387,6.73,0.38,0,1,3,8
MGLP1AS2,M,GLP,1,AS,2,60.19,169.84,1225.22,2848.72,4185.69,14.3627,3.34728,6.28,0.22,0,0,3,9
MGLP1AT1,M,GLP,1,AT,1,62.51,179.11,1295.14,2804.85,4109.57,7.695,5.735661,7.01,1,0,0,0,6
MGLP1AU1,M,GLP,1,AU,1,60.69,174.69,1381.2,2863.86,4174.08,11.7764,6.719368,7.24,0.82,0,0,2,11
MGLP1AV2,M,GLP,1,AV,2,61.93,179.25,1273.17,2721.43,4038.86,17.8853,10.606061,6.78,0.71,0,4,0,17
MGLP1AW1,M,GLP,1,AW,1,64.85,182.27,1089.2,2689.43,3925.82,5.2335,7.720588,6.54,1,0,0,0,5
MGLP1AX2,M,GLP,1,AX,2,62.16,176.4,1302.33,2915.66,4302.18,4.2367,5.769231,7.56,0.5,0,2,0,8
MGLP1AY1,M,GLP,1,AY,1,62.78,173.46,1120.29,2756.66,4086.78,-0.3914,9.290954,7.47,1,0,0,0,10
MGLP1AZ1,M,GLP,1,AZ,1,61.81,173.32,1392.45,2962.79,4333.51,12.6209,5.810398,6.81,0.8,0,0,1,5
MGLP1BA2,M,GLP,1,BA,2,59.78,171.83,1390.87,2946.06,4297.95,9.7822,5.128205,6.72,0.63,0,5,1,16
MGLP1BB1,M,GLP,1,BB,1,62.29,185.39,1695.28,3217.37,4454.36,7.4542,8.156028,7.65,1,0,0,0,7
MGLP1BC1,M,GLP,1,BC,1,63.03,178.7,1403.71,2828.79,4104.06,6.0316,6.422018,6.17,0.57,0,1,1,7
MGLP1BD1,M,GLP,1,BD,1,61.76,180.24,1410.61,2963.15,4332.45,6.2486,7.453416,7.38,1,0,0,0,5
MGLP1BE1,M,GLP,1,BE,1,59.45,176.32,1511.5,3071.87,4334,15.6723,4.242424,7.28,1,0,0,0,10
MGLP1BF1,M,GLP,1,BF,1,60.63,174.09,1362.27,2864.75,4202.33,13.9795,6.039076,7.18,1,0,0,0,11
MGLP1BG1,M,GLP,1,BG,1,62.62,178.9,1503.98,3077.33,4364.27,8.2427,6.428571,7.66,0.88,0,0,0,8
MGLP1BH1,M,GLP,1,BH,1,61.59,173.58,1176.3,2696.5,4070.22,-0.3943,8.115942,7.59,0.88,0,0,1,8
MGLP1BI1,M,GLP,1,BI,1,61.83,177.69,1440.71,2951.24,4246.51,11.5479,5.067064,6.9,1,0,0,0,11
MGLP1BJ2,M,GLP,1,BJ,2,61.93,184.73,1349.27,3013.6,4332.13,21.1456,7.692308,7.74,0.45,0,6,0,11
MGLP1BK1,M,GLP,1,BK,1,61.21,177.62,1343.62,2911.04,4205.28,15.1734,6.640625,7.29,0.89,0,0,1,9
MGLP1BL1,M,GLP,1,BL,1,61.83,176.63,1301.29,2830.47,4167.81,1.742,7.85124,6.79,0.75,0,0,0,4
MGLP1BM1,M,GLP,1,BM,1,62.61,174.1,1214.37,2839.16,4160.07,5.5523,7.743363,7.05,0.73,0,0,1,11
MGLP1BN2,M,GLP,1,BN,2,61.89,177.12,1355.58,2949.5,4169.48,8.2503,9.446254,8,0.73,0,1,2,11
MGLP1BO1,M,GLP,1,BO,1,60.82,181.83,1478.39,3152.1,4459.13,-1.4538,8.5,7.21,1,0,0,0,5
MGLP1BP1,M,GLP,1,BP,1,63.38,172.05,1320.19,2962.99,4221.33,11.6002,6.862745,6.05,0.83,1,0,1,6
MGLP1BQ2,M,GLP,1,BQ,2,62.54,179.99,1182.53,2849.94,4176.08,3.9861,7.164179,7,0.88,0,0,2,8
MGLP1BR2,M,GLP,1,BR,2,63.46,191.07,1461.82,3112.74,4263.05,4.5092,6.790123,7.3,0.6,0,0,2,5
MGLP1BS2,M,GLP,1,BS,2,57.48,169.91,1226.43,2908.61,4227.94,17.8083,3.564899,7.32,0.55,0,9,1,22
MGLP1BT1,M,GLP,1,BT,1,62.69,173.33,1262.96,2860.85,4156.56,10.1635,8.024691,7.3,0.89,0,0,1,9
MGLP1BU2,M,GLP,1,BU,2,63.63,176.67,1168.49,2817.9,4117.82,9.2637,12.195122,7.16,0.6,0,5,1,15
MGLP1BV1,M,GLP,1,BV,1,62.7,193.41,1383.65,2977.74,4203.14,-2.7476,8.878505,7.43,1,0,0,0,6
MGLP1BW1,M,GLP,1,BW,1,61.03,171.99,1220.43,2875.5,4164.23,17.3358,5.124224,6.27,0.9,0,0,1,10
MGLP1BX1,M,GLP,1,BX,1,64.49,182.73,1269.04,2952.33,4351.06,1.33,7.751938,7.89,1,0,0,1,7
MGLP1BY1,M,GLP,1,BY,1,62.84,179.66,1290.13,2936.13,4167.87,1.502,9.183673,7.49,1,0,0,0,5
MGLP1BZ1,M,GLP,1,BZ,1,62.18,173.85,1283.94,2877.8,4281.14,-0.7839,8.490566,7.62,1,0,0,0,4
MGLP1CA1,M,GLP,1,CA,1,62.17,176.57,1114.17,2874.43,4195.33,3.734,8.064516,7.36,0.86,0,0,1,7
MGLP1CB2,M,GLP,1,CB,2,60.33,172.26,1283.87,2902.14,4168.48,17.2981,3.401361,7.54,0.63,0,2,1,8
MGLP1CC2,M,GLP,1,CC,2,63.49,180.11,1484.27,2938.81,4225.35,19.5677,8.880309,7.46,0.88,0,1,0,8
MGLP1CD2,M,GLP,1,CD,2,60.9,174.59,1519.52,3176.96,4405.7,0.585,5.978261,7.17,0.83,0,1,0,6
MGLP1CE2,M,GLP,1,CE,2,60.49,178.45,1433.55,3024.92,4305.4,18.767,1.911765,6.22,0.58,0,5,0,12
MGLP1CF2,M,GLP,1,CF,2,62.76,170.78,1183.3,2685.87,4000.16,2.726,6.5,7.09,0.83,0,1,0,6
MGLP1CG2,M,GLP,1,CG,2,61.29,176.68,1319.22,2958.66,4294.42,9.4069,5.413105,6.85,1,0,0,0,8
MGLP1CH2,M,GLP,1,CH,2,61.01,183.75,1362.04,2932.03,4180.05,10.0643,8.389262,7.58,0.88,0,1,0,8
MGLP1CI1,M,GLP,1,CI,1,58.68,170.29,1344.98,2917.85,4293.05,8.7504,5.370844,7.46,1,0,0,1,5
MGLP1CJ2,M,GLP,1,CJ,2,60.34,174.7,1249.38,2833.45,4155.66,14.7683,7.777778,6.62,0.41,0,5,3,17
MGLP1CK2,M,GLP,1,CK,2,61.71,177.77,1359.82,2894.11,4111.73,17.7353,5.39629,4.03,0.62,0,4,1,13
MGLP1CL2,M,GLP,1,CL,2,60.24,172.15,1172.39,2703.79,4089.73,11.5771,2.956705,7.08,0.59,0,6,1,17
MGLP1CM2,M,GLP,1,CM,2,61.02,172.63,1312.88,2890.42,4109.64,13.2353,3.736655,6.77,0.58,0,3,1,12
MGLP1CN1,M,GLP,1,CN,1,60.54,168.2,1188.15,2715.29,4035.66,15.6126,6.722689,6.9,0.85,0,0,0,13
MGLP1CO1,M,GLP,1,CO,1,62.49,177.43,1064.13,2588.21,3882.07,2.8919,9.60961,7.87,0.89,0,0,1,9
MGLP1CP1,M,GLP,1,CP,1,61.4,170.52,1359.06,2810.81,4202.93,15.3457,5.789474,6.32,0.86,0,0,1,7
MGLP1CQ2,M,GLP,1,CQ,2,62.77,180.94,1334.42,2765.39,4069.77,10.0698,7.8125,7.98,0.64,0,1,2,11
MGLP1CR2,M,GLP,1,CR,2,61.14,176.38,1350.63,2863.01,4179.73,13.8106,4.669261,6.88,0.8,0,2,0,10
MGLP1CS2,M,GLP,1,CS,2,61.21,173.03,1254.08,2752.04,4059.25,17.6343,4.803074,7.43,0.68,0,6,1,22
MGLP1CT2,M,GLP,1,CT,2,62.23,178.17,1043.56,2602.42,4061.37,2.9113,5.982906,7.28,0.63,0,3,1,8
MGLP1CU2,M,GLP,1,CU,2,62.01,183.38,1153.58,2783.06,4069.2,17.0728,11.513158,6.42,0.42,0,6,4,19
MGLP1CV2,M,GLP,1,CV,2,61.47,167.72,1197.75,2704.41,3976.01,19.6431,2.564103,6.53,0.22,0,1,5,9
MGLP1CW1,M,GLP,1,CW,1,61.93,165.46,1166.65,2692.83,4083.08,6.3239,9.128631,8.23,1,0,0,0,7
MGLP1CX2,M,GLP,1,CX,2,60.31,171.27,1441.21,2864.49,4116.48,11.2636,3.67893,6.96,0.67,0,6,0,21
MGLP1CY2,M,GLP,1,CY,2,61.36,177.98,1340.46,2703.61,4134.82,11.497,11.764706,8.37,0.75,0,2,0,8
MGLP1CZ2,M,GLP,1,CZ,2,60.26,175.43,1400.8,2848.64,4140.33,18.2883,7.161125,6.64,0.43,0,12,0,21
MGLP1DA2,M,GLP,1,DA,2,63.3,184.37,1009.42,2680.91,4005.97,12.2906,8.287293,7.54,0.71,0,1,1,7
MGLP1DB2,M,GLP,1,DB,2,59.27,172.88,1434.61,2979.57,4197.34,12.1845,3.132832,3.73,0.43,0,6,2,14
MGLP1DC2,M,GLP,1,DC,2,63.22,174.26,1257.55,2773.37,4157.74,11.8094,9.574468,7.48,0.85,0,1,1,13
MGLP1DD2,M,GLP,1,DD,2,61.57,172.45,1324.52,2909.08,4174.27,11.1913,7.559395,7.73,0.82,0,1,1,11
MGLP1DE2,M,GLP,1,DE,2,60.48,172.13,1387.37,2935.21,4154.77,12.5258,4.803493,7.31,0.71,0,3,1,14
MGLP1DF2,M,GLP,1,DF,2,61.01,177.35,1562.23,2971.86,4384.14,18.5513,5.567452,7.92,0.67,0,2,1,9
MGLP1DG2,M,GLP,1,DG,2,63.01,173.88,1184.02,2783.48,4062,4.8705,5.428571,8.27,0.67,0,1,2,9
MGLP1DH2,M,GLP,1,DH,2,60.03,169.59,1233.45,2684.72,3989.38,13.5904,5.017921,6.92,0.67,0,4,2,18
MGLP1DI2,M,GLP,1,DI,2,64.44,177.04,1162.95,2588.07,3937.3,3.5998,6.880734,7.05,0.63,0,3,0,8
MGLP1DJ2,M,GLP,1,DJ,2,62.01,173.16,1226.96,2658.8,3967.33,15.4604,5.032823,6.68,0.65,0,9,0,26
MGLP1DK2,M,GLP,1,DK,2,61.93,179.66,1217.21,2639.27,3974.41,10.5298,5.676127,6.63,0.67,0,1,3,12
MGLP1DL2,M,GLP,1,DL,2,61.83,171.29,1233.06,2619.64,4080.57,13.1054,5.833333,7.63,0.67,0,1,1,9
MGLP1DM1,M,GLP,1,DM,1,62.87,176.87,1320,2882.18,4225.25,8.1847,6.157635,6.82,1,0,0,0,7
MGLP1DN2,M,GLP,1,DN,2,58.24,172.59,1194.54,2762.14,3996.43,16.0244,2.932099,6.68,0.45,0,4,0,11
MGLP1DO1,M,GLP,1,DO,1,63.18,175.01,1376.26,2733.05,4152.5,8.4029,7.2,6.86,0.88,0,0,2,8
MGLP1DP1,M,GLP,1,DP,1,64.54,170.26,1378.21,2759.21,4062.64,-0.3121,10,7.05,1,1,0,3,6
MGLP1DQ1,M,GLP,1,DQ,1,63.31,169.25,1272.05,2592.41,4013.91,17.7286,6.026365,7.02,0.5,0,0,3,8
MGLP1DR2,M,GLP,1,DR,2,61.32,183.36,1299.49,2667.32,3943.86,16.1315,4.43686,7.15,0.77,0,2,0,13
MGLP1DS1,M,GLP,1,DS,1,62.21,179.19,1158.8,2658.63,3902.2,11.8739,5.52017,6.87,1,0,0,1,9
MGLP1DT1,M,GLP,1,DT,1,62.08,165.77,1248.89,2744.09,4095.1,6.6694,8.695652,7.71,0.92,0,1,2,12
MGLP1DU2,M,GLP,1,DU,2,62.33,178.7,1368.65,2924.32,4230.17,5.6459,7.462687,7.8,0.58,0,3,2,12
MGLP1DV2,M,GLP,1,DV,2,58.86,171.41,1436.05,2822.34,4144.45,10.607,2.710027,6.88,0.55,0,2,2,11
MGLP1DW2,M,GLP,1,DW,2,61.86,181.45,1427.18,2825.24,4075.48,11.5386,4.056162,6.81,0.46,0,6,1,13
MGLP1DX2,M,GLP,1,DX,2,63.23,182.31,1519.04,2730.71,4167.78,-0.861,5.389222,7.89,0.5,0,3,0,6
MGLP1DY2,M,GLP,1,DY,2,60.56,168.42,1235.01,2771.91,4130.18,9.681,7.985481,7.19,0.69,0,4,1,16
MGLP1DZ2,M,GLP,1,DZ,2,60.09,192.82,1401.19,2869.81,3999.65,18.7586,5.635838,7.59,0.35,0,8,3,17
MJMA1AA2,M,JMA,1,AA,2,68.7,275.35,956.14,3124.08,4230.2,13.8816,8.396947,8.16,0.5,0,5,1,12
MJMA1AB2,M,JMA,1,AB,2,66.05,302.73,1103.91,2899.32,4063.03,17.6607,3.710575,7.16,0.22,0,11,3,18
MJMA1AC2,M,JMA,1,AC,2,65.82,284.1,1140.7,3013.23,4183.77,-40,7.284768,7.89,0.67,0,2,0,6
MJMA1AD2,M,JMA,1,AD,2,65.7,301.65,1051.92,2932.26,4071.47,11.6153,3.212851,7.94,0.2,0,6,2,10
